relationship_name	count
relationship_name: contains; entity_name: value phase id; entity_description: Identifier used for aligning value chain phases with supply chain phases.	1
relationship_name: contains; entity_name: value rank; entity_description: Value rank of the project by volume and revenue.	1
relationship_name: contains; entity_name: value to women (phase 1); entity_description: US$150/MT – first sale baseline	1
relationship_name: contains; entity_name: value to women (phase 3); entity_description: US$4,000/MT – after Serious Shea processing	1
relationship_name: contains; entity_name: value to women (phase 6); entity_description: US$47,500/MT – Cleo retail at 10% share, 317× baseline	1
relationship_name: contains; entity_name: vanilla css; entity_description: No preprocessor.	1
relationship_name: contains; entity_name: variable-driven; entity_description: Expose adjustable parameters for simulation	1
relationship_name: contains; entity_name: variable_ore_grade; entity_description: Measure of the concentration of valuable minerals in extracted ore	1
relationship_name: contains; entity_name: varied stakeholder representatives; entity_description: Includes shea women's cooperatives, olive oil cooperative representatives, EU manufacturers, policymakers, and market operators.	1
relationship_name: contains; entity_name: varying fundamental constants; entity_description: The hypothesis that fundamental physical constants change over time.	1
relationship_name: contains; entity_name: vast active living intelligence system (book); entity_description: Book by Phillip K. Dick that inspired the term Thologram.	1
relationship_name: contains; entity_name: vast active living intelligence system; entity_description: The intelligent system encompassing all existence, as phrased by Phillip K. Dick.	1
relationship_name: contains; entity_name: vault_capacity; entity_description: Parameter defining the storage capacity of vaults.	1
relationship_name: contains; entity_name: vault_capacity; entity_description: Vault Capacity (tonnes): total vault storage capacity, medium sensitivity, low visibility	1
relationship_name: contains; entity_name: vaulted certified good delivery bar; entity_description: Certified bar held in a third-party bullion bank vault under custodial agreement; same physical bar, new legal/custodial status.	1
relationship_name: contains; entity_name: vault; entity_description: Secure storage facility for gold.	1
relationship_name: contains; entity_name: vaulting and logistics; entity_description: The phase in the gold supply chain noted as structurally weak.	1
relationship_name: contains; entity_name: vaulting and logistics phase; entity_description: The structurally weakest link in the gold supply chain, facing low balance and high opacity issues.	1
